_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,lightStats,pumpStatus,soilHum,soilTemp,temperature,z_counter
-Mn05a9NzgIPycWCPf7q,1635327304345,27107.79102,40492.4375,90.5,659,0,89,27.5,27.3,4650
-Mn05hRpoRFLXoh914f2,1635327334197,28943.96484,41380.26953,90.6,676,0,89,27.5,27.2,4651
-Mn05p0Z_q-r8zX-YGLj,1635327365221,29529.55859,41831.57031,90.7,691,0,89,27.5,27.3,4652
-Mn05wIJr1BflOjglV2L,1635327395028,29174.71289,41380.26953,90.9,709,0,89,27.5,27.3,4653
-Mn0632W4Y7WxLadVGN8,1635327426786,28287.68945,43215.72656,90.8,723,0,89,27.5,27.2,4654
-Mn06AKReRq-Ugd4uyWX,1635327456605,27680.56445,42287.88281,90.8,733,0,89,27.5,27.2,4655
-Mn06HbDbTsqvD_tmdib,1635327486414,28287.68945,41831.57031,90.8,737,0,89,27.5,27.2,4656
-Mn06OtAWyVrySvZPkY5,1635327516235,29174.71289,41380.26953,90.9,707,0,90,27.4375,27.3,4657
-Mn06WA5yxlTucTvrII0,1635327546055,28926.15039,44164.32031,90.7,732,0,89,27.4375,27.2,4658
-Mn06cSWpAHCc_jLwDrm,1635327575905,28257.50391,42287.88281,90.8,717,0,89,27.4375,27.3,4659
-Mn06jyo8ahzFOgMaIjC,1635327606709,20661.22656,31223.17773,90.8,702,0,89,27.5,27.2,4660
-Mn06rFejUBfYK8l5NLR,1635327636523,30159.42773,46629.80859,90.8,686,0,89,27.4375,27.3,4661
-Mn06yXaV33VZxuz6Nur,1635327666343,28877.51172,41831.57031,90.8,663,0,89,27.4375,27.3,4662
-Mn074ohOCL7-e1pY4oB,1635327696173,28305.09961,41380.26953,90.7,645,0,89,27.4375,27.2,4663
-Mn07C5xpJ38WEyTPuNO,1635327726014,26510.01758,41380.26953,90.6,634,0,89,27.4375,27.3,4664
-Mn07JON6AwiL1rvXw_d,1635327755864,28016.92383,42749.24219,90.6,621,0,89,27.5,27.2,4665
-Mn07Qvgyv2FHrQDkAp_,1635327786733,27969.82031,41380.26953,90.7,606,0,89,27.4375,27.3,4666
-Mn07YCqVO-sa_t5zgVj,1635327816567,30191.63281,44164.32031,90.8,605,0,89,27.4375,27.2,4667
-Mn07eVPF0Y4ZC5d1aeJ,1635327846426,27982.44141,40933.91016,90.8,602,0,89,27.4375,27.2,4668
-Mn07lmciNcU8XiLuOin,1635327876265,26765.97656,40492.4375,90.8,600,0,89,27.4375,27.3,4669
-Mn07t3RI5iNUThzqi9i,1635327906077,27999.67969,42287.88281,90.7,598,0,89,27.4375,27.2,4670
-Mn08-LQbdtOCx-raP_h,1635327935899,27982.44141,41380.26953,90.8,569,0,90,27.4375,27.2,4671
-Mn086qJb0QxA5cK7nOS,1635327966612,29277.88281,41831.57031,90.5,601,0,89,27.4375,27.2,4672
-Mn08E73Ay6FwOiXpVIQ,1635327996421,19608.35938,27716.06641,90.5,608,0,89,27.4375,27.2,4673
-Mn08LOhtJ-ze1-SRjsF,1635328026221,27120.03125,40055.78906,90.6,615,0,89,27.4375,27.2,4674
-Mn08SfXSYx1xpBjz-en,1635328056034,27120.03125,40933.91016,90.6,583,0,90,27.4375,27.2,4675
-Mn08ZxHcQhHtjbWYAyD,1635328085843,27398.83398,41831.57031,90.7,625,0,89,27.4375,27.2,4676
-Mn08gDyFxtLIqDaVeoX,1635328115647,27982.44141,44646.53906,90.8,627,0,89,27.4375,27.2,4677
-Mn08nW3CgEAkHp_Yt4L,1635328145476,28240.10156,42287.88281,90.9,640,0,89,27.4375,27.3,4678
-Mn08v9bh_ePmaxG-SFO,1635328176807,27965.21875,44646.53906,90.9,645,0,89,27.4375,27.2,4679
-Mn091RJ6KSgy6QpZK12,1635328206612,-1.2147483647,29899.5957,-1.2147483647,650,0,89,27.4375,-1.2147483647,4680
-Mn098i7Favn9rOKOruQ,1635328236424,28252.86523,43687.40234,91,650,0,89,27.4375,27.2,4681
-Mn09Fzu_LjYJYb7MHdM,1635328266235,28270.26953,41380.26953,90.9,651,0,89,27.4375,27.2,4682
-Mn09NGeAySuxxwEhx1R,1635328296043,29255.06445,43687.40234,90.8,651,0,89,27.4375,27.1,4683
-Mn09UYb6GCXoMudfsmI,1635328325864,28270.26953,48176.22266,90.9,651,0,89,27.4375,27.2,4684
-Mn09b3R8BKhyJRsIlUN,1635328356636,29524.71289,43687.40234,90.9,645,0,89,27.4375,27.2,4685
-Mn09iLKEpijhgPWCrsg,1635328386454,27411.21289,41831.57031,90.8,643,0,89,27.4375,27.1,4686
-Mn09pc9fcHRVG2AuQUE,1635328416266,28270.26953,45134.14063,90.9,641,0,89,27.4375,27.2,4687
-Mn09wtugFY1cALLHR3d,1635328446075,19988.46094,31223.17773,90.9,637,0,89,27.4375,27.2,4688
-Mn0A3AeAwzMBG4Xgs2b,1635328475883,29506.52734,42287.88281,91,635,0,89,27.4375,27.2,4689
-Mn0AASbcqEzJP6rCblx,1635328505703,29538.03906,44164.32031,91,641,0,89,27.4375,27.1,4690
-Mn0AHjRUiZXER9hccWV,1635328535516,29187.89453,39623.90625,91,635,0,89,27.4375,27.2,4691
-Mn0APFamZW5l_XYcyFb,1635328566310,30502.64453,44164.32031,90.9,640,0,89,27.4375,27.2,4692
-Mn0AWXRiFDyWw1_2Rt8,1635328596125,29915.75195,45627.17578,90.7,641,0,89,27.4375,27.1,4693
-Mn0Aco7dxqyKaiOXNKa,1635328625928,29223.86523,43687.40234,90.8,647,0,89,27.4375,27.2,4694
-Mn0Ak4tJLOGNhb2Ej10,1635328655737,29847.07617,45134.14063,90.9,651,0,89,27.4375,27.2,4695
-Mn0ArVOrlSKurHOy6d9,1635328686105,30535.22852,47655.00391,90.9,659,0,89,27.4375,27.1,4696
-Mn0AymNWkjeLJ1kZ_TP,1635328715929,30535.22852,46125.70313,90.9,674,0,89,27.4375,27.1,4697
-Mn0B5I-OKxJotD8yz1u,1635328746689,29538.03906,46125.70313,91,683,0,89,27.4375,27.1,4698
-Mn0BC_1r5fyNgqCKLf1,1635328776515,30868.86328,45134.14063,90.9,703,0,89,27.4375,27.1,4699
-Mn0BJqxTCcPFLPK3hxe,1635328806333,29237.06836,46125.70313,90.9,722,0,89,27.4375,27.1,4700
-Mn0BR7pz9oEMHAl_14k,1635328836150,29237.06836,45134.14063,90.9,741,0,89,27.4375,27.1,4701
-Mn0BYPX6Gov5tu9C-IT,1635328865954,31566.78906,46629.80859,90.8,754,0,89,27.4375,27.1,4702
-Mn0BexPMR55xHYf4cIX,1635328896858,28939.21484,41380.26953,90.8,770,0,89,27.4375,27.1,4703
-Mn0Bm_5vbxjKIHTvN--,1635328928070,28939.21484,46125.70313,90.8,784,0,89,27.4375,27.1,4704
-Mn0Btr8BGU_beM6Uhqc,1635328957898,32255.68945,46629.80859,91,802,0,89,27.375,27,4705
-Mn0C099S27hbVwrgA1j,1635328987786,37104.09375,51992.51953,91.1,805,0,89,27.4375,27.1,4706
-Mn0C7StL2zAnuPt_xKf,1635329017722,39207.14063,56120.92578,91.2,806,0,89,27.4375,27,4707
-Mn0CEjox7LuHM7ztp3o,1635329047540,38293.87891,55511,91.3,806,0,89,27.375,27.1,4708
-Mn0CM0dKcr5X3MYaNSz,1635329077354,37058.40234,52562.55469,91.3,805,0,89,27.4375,27.1,4709
-Mn0CTX6fezvwZ59Ve7b,1635329108103,35111.69141,51428.84766,91.2,810,0,89,27.375,27.1,4710
-Mn0Ca9_JBWOOPjRdpST,1635329139365,33691.21484,47139.55078,91,787,0,90,27.375,27,4711
-Mn0ChRSZpiACa35vutM,1635329169181,31581.03125,49775.24609,90.9,830,0,89,27.4375,27,4712
-Mn0CoiBZHwdvJJqdj3S,1635329198988,31187.01367,46125.70313,91,846,0,89,27.375,27.1,4713
-Mn0Cw-MBWf7lRGyHU1h,1635329228824,31167.81641,45627.17578,91.1,861,0,89,27.375,27.1,4714
-Mn0D2J1mjrWjlri5tKw,1635329258754,30478.86523,44164.32031,91.2,871,0,89,27.375,27.1,4715
-Mn0D9szJfWtiBdpP5On,1635329289792,29823.80664,45627.17578,91.2,880,0,89,27.375,27.1,4716
-Mn0DH9gekayqNPO87Ok,1635329319597,21542.0957,34418.95703,91.4,891,0,89,27.375,27,4717
-Mn0DOXas_wGFdmw8bSX,1635329349799,31469.73633,44646.53906,91.3,894,0,89,27.375,27.1,4718
-Mn0DWi2HG-BNJxuDKQI,1635329383299,24520.23438,35555.44531,91.3,891,0,89,27.375,27.1,4719
-Mn0Dd-TivW8H8sSzKgE,1635329413150,25885.14844,41831.57031,91.3,887,0,89,27.375,27.1,4720
-Mn0DkI35-9jaZXFbIAI,1635329443013,30112.38867,45627.17578,91.4,883,0,89,27.375,27.1,4721
-Mn0Ds-zRRtagaaFc7nP,1635329474624,30149.51953,47139.55078,91.2,875,0,89,27.375,27.1,4722
-Mn0DzIa9gWZlpbhGnbI,1635329504486,32834.39063,47139.55078,91.3,866,0,89,27.375,27.2,4723
-Mn0E5a40-7ii1h9jJgk,1635329534341,24494.06055,37129.6875,91.3,864,0,89,27.375,27.2,4724
-Mn0ECrtlIdlc0yH0vws,1635329564154,31148.62695,47139.55078,91.2,863,0,89,27.375,27.1,4725
-Mn0EKAG3CC2ani-vNYA,1635329594066,32167.09375,48176.22266,91.1,860,0,89,27.375,27.2,4726
-Mn0ERSwdt_UQNXOtfOb,1635329623933,30465.09766,47655.00391,91.1,867,0,89,27.375,27.2,4727
-Mn0EZ-AGCLEWX_lCEsY,1635329654795,30117.32813,47139.55078,91.2,867,0,89,27.375,27.2,4728
-Mn0EfH3vi-u2mXgLEnB,1635329684613,32478.96094,45627.17578,91.3,880,0,89,27.375,27.2,4729
-Mn0EmYrDd73iJ919bHK,1635329714424,30460.08984,47655.00391,91.3,894,0,89,27.375,27.1,4730
-Mn0EtpSsy8DKYEFB9a1,1635329744222,31110.26367,47139.55078,91.4,911,0,89,27.375,27.1,4731
-Mn0F066EqfUbf45QoSF,1635329774024,30773.93555,43687.40234,91.4,917,0,89,27.375,27.1,4732
-Mn0F7NlIl7MOkRMufh2,1635329803825,31450.34961,46125.70313,91.4,942,0,89,27.375,27.1,4733
-Mn0FEeqwq1lRW0JGT6_,1635329833654,32889.73828,48176.22266,91.2,966,0,89,27.375,27.1,4734
-Mn0FMei0ztt6zImzBGJ,1635329866415,31129.43164,47655.00391,91.3,991,0,89,27.375,27.1,4735
-Mn0FTwXeCDYOLPqNeCT,1635329896227,30792.9082,49236.27734,91.3,1013,0,89,27.375,27.1,4736
-Mn0FaY2jKYFDzaDZftu,1635329927363,31450.34961,48703.30078,91.4,1041,0,89,27.375,27.1,4737
-Mn0FhofE3ObE6RpzI8h,1635329957164,32161.80273,48176.22266,91.3,1072,0,89,27.375,27.1,4738
-Mn0Fp5VtsZk_3mrWpK7,1635329986976,31129.43164,47655.00391,91.3,1089,0,89,27.375,27.1,4739
-Mn0FxwRBjtP56w-vbAR,1635330023196,33229.28906,46125.70313,91.3,1110,0,89,27.375,27.1,4740
-Mn0G5OLBFyy5qRUeGdw,1635330057815,32533.71094,47139.55078,91.2,1136,0,89,27.375,27.1,4741
-Mn0GCf3FXGHmLIlAcAp,1635330087621,31148.62695,46125.70313,91.2,1157,0,89,27.375,27.1,4742
-Mn0GJwdV4DoYEHhdNkU,1635330117417,31469.73633,47139.55078,91.3,1177,0,89,27.375,27.1,4743
-Mn0GRDdD1oVWRzZch6C,1635330147241,31489.13672,46125.70313,91.2,1207,0,89,27.375,27.1,4744
-Mn0GYVV__26XiQ6y-Bf,1635330177057,26468.69922,38774.22266,91.2,1229,0,89,27.375,27.1,4745
-Mn0GemYbtiqv25m0Eqa,1635330206883,32181.625,51428.84766,91.2,1254,0,89,27.375,27.1,4746
-Mn0GmIIWGy8ovAZlX8S,1635330237652,37081.25391,54907.9375,91.2,1274,0,89,27.375,27.1,4747
-Mn0Gt_-D-l0SMwFh6wX,1635330267457,39141.17969,58630.85938,91.3,1243,0,90,27.375,27.1,4748
-Mn0H-x_S6djqR91d0vj,1635330297701,37035.57422,55511,91.4,1310,0,89,27.3125,27.1,4749
-Mn0H7ENf0IWOC07dPry,1635330327513,37465.57813,54907.9375,91.3,1329,0,89,27.3125,27.1,4750
-Mn0HEWUMzNQ5hHOsJBD,1635330357343,36594.10547,55511,91.4,1356,0,89,27.3125,27.2,4751
-Mn0HMRCBt6qDcrlB9rW,1635330389773,37900.74609,55511,91.2,1375,0,89,27.3125,27.1,4752
-Mn0HU_2QiJYCqyBCJvK,1635330423107,35111.69141,51992.51953,91.2,1393,0,89,27.3125,27.1,4753
-Mn0HbbWIQJHmujAIJ2R,1635330456033,36655.80859,53722.03516,91.3,1392,0,89,27.3125,27.1,4754
-Mn0HixlFaaRZDhJHyT5,1635330486129,34391.07031,54907.9375,91.2,1388,0,89,27.3125,27,4755
-Mn0HqEQSrs-XKPUXb5v,1635330515931,35090.06641,53139.04297,91.3,1389,0,89,27.3125,27.1,4756
-Mn0HxW_iL9cPCp4DQ_e,1635330545765,34354.375,52562.55469,91.2,1383,0,89,27.3125,27.1,4757
-Mn0I3r7aCZWf03PAYk1,1635330575816,33613.85547,52562.55469,91.2,1391,0,89,27.3125,27.1,4758
-Mn0IBTF2ES39fEgF29_,1635330606992,26183.35352,38774.22266,91.2,1401,0,89,27.3125,27.1,4759
-Mn0IIkjwV1TJtcSlsnr,1635330636847,34768.00391,51992.51953,91.2,1421,0,89,27.3125,27,4760
-Mn0IQ1hDvGRiVHR9BMR,1635330666669,34709.51172,49775.24609,91.3,1447,0,89,27.3125,27.1,4761
-Mn0IXJNXKADL8tQP4bj,1635330696473,32864.08594,50320.28906,91.5,1482,0,89,27.3125,27,4762
-Mn0IdaEDWky6duUYYZs,1635330726287,25341.66602,39196.73438,91.4,1520,0,89,27.3125,27,4763
-Mn0Iks8CzTviB8L4YXu,1635330756106,34746.58984,50320.28906,91.3,1499,0,90,27.3125,27,4764
-Mn0IsZCmSyPq5zIhKSm,1635330787598,34348.71875,50320.28906,91.4,1607,0,89,27.3125,27,4765
-Mn0IzqpuONOef61V7D8,1635330817461,33223.82813,52562.55469,91.5,1667,0,89,27.3125,27,4766
-Mn0J67lEvM7wgfqF3LV,1635330847281,34703.80859,51992.51953,91.5,1719,0,89,27.3125,27,4767
-Mn0JDYBCBTxtcAhVGUQ,1635330877644,35062.6875,50320.28906,91.6,1731,0,90,27.3125,27,4768
-Mn0JKt2DWRw3dWJFdMI,1635330907715,34285.27734,51428.84766,91.7,1858,0,89,27.3125,27,4769
-Mn0JS9ozc1YjHbAL2VP,1635330937525,35056.91797,53722.03516,91.8,1931,0,89,27.3125,26.9,4770
-Mn0JZej6XXi7ayUACLs,1635330968240,35078.53906,53722.03516,91.7,2018,0,89,27.3125,26.9,4771
-Mn0Jfwf7Aspo2QeVb82,1635330998059,36643.76563,53722.03516,91.7,2102,0,89,27.3125,26.9,4772
-Mn0JnDMVixvnoLKXno5,1635331027863,37006.66797,53722.03516,91.7,2176,0,89,27.3125,27,4773
-Mn0JuV8FUNFc2jqYfJj,1635331057673,36627.21094,53722.03516,91.6,2241,0,89,27.3125,27,4774
-Mn0K0mIcZKDWnHXH5dn,1635331087508,36251.78906,53722.03516,91.5,2304,0,89,27.3125,27,4775
-Mn0K833qtcKBHndmnq-,1635331117316,37459.42188,54907.9375,91.5,2366,0,89,27.3125,27,4776
-Mn0KFKZ-uZaH1QxopLn,1635331147108,37029.5,55511,91.6,2352,0,90,27.3125,27,4777
-Mn0KMqFUmX4WhxNYroJ,1635331177873,37029.5,56120.92578,91.6,2499,0,89,27.3125,27,4778
-Mn0KU7PqVmqMqUDWsHv,1635331207707,37459.42188,55511,91.5,2582,0,89,27.3125,27,4779
-Mn0KaPITKFR2gckgkL2,1635331237524,37459.42188,56120.92578,91.5,2685,0,89,27.3125,27,4780
-Mn0Khg6chAZOqJ_XLuF,1635331267335,37029.5,55511,91.6,2797,0,89,27.3125,27,4781
-Mn0KoyIgTRY_Crk016C,1635331297172,37029.5,55511,91.6,2850,0,90,27.3125,27,4782
-Mn0KwEvZmUt5AvJe9CG,1635331326971,29106.46289,41380.26953,91.8,3106,0,89,27.3125,27,4783
-Mn0L2WW__Y_oVlAu9Ep,1635331356769,36582.08203,54907.9375,91.8,3293,0,89,27.3125,27,4784
-Mn0LA0_ChCoPXjXlMEw,1635331387493,36245.83203,54311.66016,91.7,3523,0,89,27.3125,26.9,4785
-Mn0LHIMg_N_mcBr8tJi,1635331417304,36621.18359,48176.22266,91.8,3807,0,89,27.3125,26.9,4786
-Mn0LO_Ln2hIfKajbk-z,1635331447126,36184.80859,55511,91.8,4081,0,89,27.3125,27,4787
-Mn0LVrSaiiRkamHIHgi,1635331476957,36621.18359,55511,91.8,4095,0,89,27.3125,26.9,4788
-Mn0Lc84UrU02__eh3YH,1635331506757,36223.5,54311.66016,91.8,4095,0,89,27.3125,26.9,4789
-Mn0LjPkPY2uzr0T46KS,1635331536560,36643.76563,55511,91.7,4095,0,89,27.3125,26.9,4790
-Mn0LqhAJzZb7mZzg3wz,1635331566411,36268.17188,55511,91.6,4095,0,89,27.3125,26.9,4791
-Mn0LyDdMmd57ULkdkrs,1635331597225,36666.35547,54311.66016,91.6,4095,0,89,27.3125,26.9,4792
-Mn0M4VW9AVhneNLuSZH,1635331627042,37069.05859,55511,91.6,4095,0,89,27.25,26.9,4793
-Mn0MBmHjFBQKdDgEXxY,1635331656851,37069.05859,55511,91.6,4095,0,89,27.25,26.9,4794
-Mn0MJ3-mhesgWFFyLnP,1635331686657,37476.35938,55511,91.6,4095,0,89,27.25,26.9,4795
-Mn0MQKo261OMUEPp9J4,1635331716469,27632.85742,43687.40234,91.6,4095,0,89,27.25,26.9,4796
-Mn0MXbThZvUGzcWPRRc,1635331746270,37069.05859,56120.92578,91.6,4095,0,89,27.25,26.9,4797
-Mn0Mdszd9BDQ0H4Evib,1635331776064,37029.5,55511,91.6,4095,0,89,27.25,27,4798
-Mn0MlOhmvAidVTS3v6J,1635331806829,37091.90234,55511,91.5,4095,0,89,27.25,26.9,4799
-Mn0Msgd_gsuKwWUwgQS,1635331836713,37091.90234,54907.9375,91.5,4095,0,89,27.25,26.9,4800
-Mn0MzyOkJkMXbshcCet,1635331866522,36649.78516,55511,91.5,4095,0,89,27.25,27,4801
-Mn0N6F9ksWss4Iucf2u,1635331896331,37052.31641,55511,91.5,4095,0,89,27.25,27,4802
-Mn0NDX41gYVgCbx7WkZ,1635331926150,36274.12109,55511,91.4,4095,0,89,27.25,27,4803
-Mn0NKnqUWXB6gX9dIX1,1635331955959,37482.51172,55511,91.4,4095,0,89,27.25,27,4804
-Mn0NS4dz5gHJt71krWe,1635331985769,37091.90234,55511,91.5,4095,0,89,27.25,26.9,4805
-Mn0NZeADtKmKXJJp3zZ,1635332016780,26764.88281,40055.78906,91.5,4095,0,89,27.25,26.9,4806
-Mn0Nfw-Wynv4FfWuYF8,1635332046593,37911.63672,54311.66016,91.5,4095,0,89,27.25,26.9,4807
-Mn0NnCpsKeZ0KhsPB33,1635332076406,37091.90234,54311.66016,91.5,4095,0,89,27.25,26.9,4808
-Mn0NuUjfDTzfm-coQkK,1635332106224,37114.75781,55511,91.4,4095,0,89,27.25,26.9,4809
-Mn0O0lWtpSxr9VtKwqZ,1635332136033,37091.90234,55511,91.5,4095,0,89,27.25,26.9,4810
-Mn0O82O1sJbCfp2T1-q,1635332165850,36290.50781,53139.04297,91.5,4095,0,89,27.25,26.9,4811
-Mn0OFYhijH4VQk6J7rU,1635332196589,37091.90234,52562.55469,91.5,4095,0,89,27.25,26.9,4812
-Mn0OMpa4SUBfGFJjzTZ,1635332226407,37091.90234,53722.03516,91.5,4095,0,89,27.25,26.9,4813
-Mn0OU6F-td5OLL7F0yA,1635332256209,36268.17188,54907.9375,91.6,4095,0,90,27.25,26.9,4814
-Mn0OaO2KPA3D6rLtiJk,1635332286019,35912.75781,55511,91.6,4095,0,89,27.25,26.8,4815
-Mn0Ohf-3VJxYMAGs5kP,1635332315840,27632.85742,40055.78906,91.6,4095,0,89,27.25,26.9,4816
-Mn0OpDzJlIfhRTOJ3oz,1635332346816,32502.99609,53139.04297,91.7,4095,0,90,27.25,26.9,4817
-Mn0OwkD7mxsYyHMBV-S,1635332377615,37888.29297,55511,91.6,4095,0,89,27.25,26.9,4818
-Mn0P31CbAw-GAWQ2rp8,1635332407438,37069.05859,59276.32813,91.6,4095,0,89,27.25,26.9,4819
-Mn0PAJAZYPiU6svzc96,1635332437260,40062.20313,61933.03906,91.6,4095,0,89,27.25,26.8,4820
-Mn0PHa-RsW1EIULeA_Q,1635332467072,75471.21094,113087.96094,91.7,4095,0,89,27.25,26.9,4821
-Mn0POsBnWsjRpgyUqqb,1635332496908,83682.53125,126782.5625,91.8,4095,0,89,27.25,26.8,4822
-Mn0PW90cVY2cpFCtV_f,1635332526722,75424.69531,113087.96094,91.8,4095,0,89,27.25,26.9,4823
-Mn0PcQtMY4hazr557mK,1635332556537,64488.85938,95449.70312,91.7,4095,0,89,27.25,26.8,4824
-Mn0PjwHAyfeByciqqkW,1635332587282,53397.41797,78946.59375,91.5,4095,0,89,27.25,26.8,4825
-Mn0PrD8cmGvpA1pnOc4,1635332617097,35912.75781,52562.55469,91.6,4095,0,89,27.1875,26.8,4826
-Mn0Pypqc1tMo4aLW9QL,1635332648310,47216.26172,69899,91.7,4095,0,89,27.1875,26.8,4827
-Mn0Q56fN5rL7s4Gfqem,1635332678123,44195.53125,66153,91.7,4095,0,89,27.1875,26.8,4828
-Mn0QCOS93dCjjCAHdbD,1635332707934,44168.3125,61933.03906,91.8,4095,0,89,27.25,26.8,4829
-Mn0QJf8TJ3p_cdrnqnz,1635332737738,29487.14453,45627.17578,91.8,4095,0,89,27.1875,26.8,4830
-Mn0QRBLY-bqjri9giSX,1635332768534,54497.07031,61257.45703,91.8,4095,0,89,27.1875,26.8,4831
-Mn0QYTKNHXGaCR2tZYl,1635332798357,40899.69531,59929.21484,91.8,4095,0,89,27.25,26.8,4832
-Mn0QekE-l9cMaEQSFuZ,1635332828176,37858.72656,57992.64844,91.9,4095,0,89,27.1875,26.8,4833
-Mn0Qm0zlDoCNlxPHgNQ,1635332857984,27645.34766,42287.88281,91.7,4095,0,89,27.1875,26.8,4834
-Mn0QtIn36XajPNwZest,1635332887796,38298.59766,57361.66406,91.8,4095,0,89,27.1875,26.8,4835
-Mn0R-_idTFy5DUYG2u7,1635332917615,37062.97266,58630.85938,91.8,4095,0,89,27.1875,26.8,4836
-Mn0R7nkIkHd5bi8XaGK,1635332951280,27912.4375,44164.32031,91.9,4095,0,67,27.1875,26.8,4837
-Mn0RF5N5FePvayfcum6,1635332981145,37447.11328,53139.04297,91.9,4095,0,89,27.1875,26.8,4838
-Mn0RN3qwBf6Zc8x4P9Y,1635333013814,39187.82422,57361.66406,91.8,4095,0,86,27.1875,26.7,4839
-Mn0RULceHp3xAdijMCT,1635333043624,39619.24609,58630.85938,91.8,4095,0,89,27.1875,26.7,4840
-Mn0RacZJbJgR64DYbui,1635333073445,38339.52734,56120.92578,91.8,4095,0,89,27.1875,26.7,4841
-Mn0RhuMIxufmF7ttDgX,1635333103256,37922.53516,59276.32813,91.8,4095,0,89,27.1875,26.7,4842
-Mn0RpR8X0kX4Su1e2hx,1635333134089,38696.03906,57992.64844,91.9,4095,0,88,27.1875,26.8,4843
-Mn0RwhtbzFHi0yuT2Fo,1635333163897,38275.00781,54311.66016,91.9,4095,0,89,27.1875,26.8,4844
-Mn0S2zmtQvoDUEQEZmE,1635333193715,37085.82031,55511,91.7,4095,0,89,27.1875,26.8,4845
-Mn0SAGZXUTVAXkkkERo,1635333223525,29204.68164,44646.53906,91.6,4095,0,89,27.1875,26.8,4846
-Mn0SHYGuiKCRoaYlKAq,1635333253329,37171.16406,56737.78906,91.5,4095,0,88,27.1875,26.7,4847
-Mn0SOpHuF62sw9QE8Ja,1635333283154,33695.37109,56737.78906,91.5,4095,0,90,27.1875,26.7,4848
-Mn0SW61Gr85DMf1KW4t,1635333312963,38386.76563,40492.4375,91.6,4095,0,88,27.1875,26.7,4849
-Mn0ScbenYr6cvk5vENT,1635333343722,37928.76563,56737.78906,91.6,4095,0,89,27.1875,26.8,4850
-Mn0SjtTr3mfeVrmSHn0,1635333373534,37928.76563,55511,91.6,4095,0,88,27.1875,26.8,4851
-Mn0SrAENRqBFkKO8bS0,1635333403343,37905.40625,56120.92578,91.7,4095,0,89,27.1875,26.8,4852
-Mn0SyS3dLUu6z3mDL2D,1635333433157,36323.30859,55511,91.7,4095,0,89,27.1875,26.7,4853
-Mn0T4ihKJ9G9wpgSY02,1635333462958,37148.29297,56737.78906,91.6,4095,0,89,27.1875,26.7,4854
-Mn0TC6IfVvoHHkE7iNN,1635333493203,29859.33984,45627.17578,91.7,4095,0,88,27.1875,26.7,4855
-Mn0TJfoP-fL4xv4c9hm,1635333524213,30515.17383,44164.32031,91.7,4095,0,89,27.1875,26.7,4856
-Mn0TQxl_-FGbmQMK8rQ,1635333554033,39643.65625,59929.21484,91.7,4095,0,88,27.1875,26.7,4857
-Mn0TYEupsVFszlN6Y_4,1635333583867,29536.83398,45134.14063,91.7,4095,0,89,27.1875,26.7,4858
-Mn0TeWeuAPC398E5A4y,1635333613675,39211.96875,62616.38672,91.7,4095,0,87,27.1875,26.7,4859
-Mn0TlnYqZ7Si1bW3uBJ,1635333643491,39187.82422,59929.21484,91.8,4095,0,90,27.125,26.7,4860
-Mn0TtRzoZFyA9LLHUeV,1635333674816,39187.82422,61933.03906,91.8,4095,0,87,27.125,26.7,4861
-Mn0U-x_rGcr4i0LqVOs,1635333705574,40012.87109,59929.21484,91.8,4095,0,89,27.1875,26.8,4862
-Mn0U7EMU1gaEZrCSSwq,1635333735383,40546.88281,61933.03906,91.6,4095,0,88,27.125,26.7,4863
-Mn0UEWB7Xh0HoXSPeER,1635333765197,41471.47266,59929.21484,91.5,4095,0,89,27.125,26.7,4864
-Mn0ULo06q70c4dMheph,1635333795073,38386.76563,59929.21484,91.6,4095,0,88,27.125,26.7,4865
-Mn0UT5E89_-kgMZKjGL,1635333824912,38363.13281,59276.32813,91.7,4095,0,89,27.125,26.7,4866
-Mn0U_NUbp8QLOtEfl3s,1635333854752,39236.10938,61933.03906,91.6,4095,0,88,27.125,26.7,4867
-Mn0UgtyF-xwdZ3DqRRG,1635333885567,38386.76563,61257.45703,91.6,4095,0,90,27.125,26.7,4868
-Mn0UoAa5CXk_DeJa_ls,1635333915366,39668.07422,57361.66406,91.6,4095,0,88,27.125,26.7,4869
-Mn0UvSKK3LSZgLj7oBT,1635333945173,41877.45703,61933.03906,91.7,4095,0,89,27.1875,26.7,4870
-Mn0V1j5ZOb0k9qIshQF,1635333974983,41877.45703,59276.32813,91.7,4095,0,88,27.125,26.7,4871
-Mn0V9-uvccW3TyIscVi,1635334004795,42807.32031,59929.21484,91.7,4095,0,89,27.125,26.7,4872
-Mn0VGHnCv7VLTOzOxUd,1635334034612,39211.96875,61257.45703,91.7,4095,0,87,27.125,26.7,4873
-Mn0VNZlYng5DKUWjbzg,1635334064433,41851.67578,62616.38672,91.8,4095,0,89,27.125,26.7,4874
-Mn0VV4XMHTMFL6aUPKZ,1635334095203,27657.83594,59929.21484,91.8,4095,0,89,27.125,26.7,4875
-Mn0VbMN7Q4Yci_BmiWZ,1635334125017,42780.98047,61257.45703,91.8,4095,0,89,27.125,26.7,4876
-Mn0Vicv3AFSCItBOh6e,1635334154811,41420.4375,58630.85938,91.7,4095,0,87,27.125,26.7,4877
-Mn0VpumJdbJztzPZYII,1635334184626,40055.61719,65429.35938,91.8,4095,0,89,27.125,26.7,4878
